National Instruments Acquisition
Time    Volt001
10.414551 -0.000165
10.415039 -0.000086
10.415527 -0.000019
10.416016 -0.000019
10.416504 -0.000042
10.416992 0.000041
10.417480 0.000108
10.417969 0.000007
10.418457 -0.000056
10.418945 -0.000064
10.419434 -0.000023
10.419922 0.000052
10.420410 0.000026
10.420898 -0.000105
10.421387 0.000011
10.421875 0.000033
10.422363 -0.000068
10.422852 -0.000034
10.423340 -0.000172
10.423828 -0.000019
10.424316 0.000100
10.424805 -0.000071
10.425293 -0.000056
10.425781 0.000063
10.426270 -0.000030
10.426758 -0.000225
10.427246 0.000015
10.427734 0.000071
10.428223 -0.000098
10.428711 0.000082
10.429199 0.000056
10.429688 -0.000064
10.430176 -0.000049
10.430664 -0.000098
10.431152 0.000007
10.431641 0.000029
10.432129 -0.000075
10.432617 -0.000023
10.433105 -0.000008
10.433594 -0.000079
10.434082 -0.000034
10.434570 0.000093
10.435059 0.000067
10.435547 -0.000083
10.436035 -0.000105
10.436523 0.000089
10.437012 0.000018
10.437500 -0.000105
10.437988 0.000037
10.438477 -0.000004
10.438965 -0.000060
10.439453 0.000026
10.439941 0.000067
10.440430 -0.000008
10.440918 -0.000042
10.441406 -0.000049
10.441895 0.000059
10.442383 0.000078
10.442871 -0.000075
10.443359 -0.000012
10.443848 0.000041
10.444336 0.000026
10.444824 -0.000053
10.445313 -0.000060
10.445801 -0.000083
10.446289 -0.000034
10.446777 0.000078
10.447266 -0.000124
10.447754 -0.000068
10.448242 -0.000042
10.448730 -0.000109
10.449219 0.000145
10.449707 -0.000000
10.450195 -0.000105
10.450684 -0.000012
10.451172 -0.000109
10.451660 0.000007
10.452148 0.000044
10.452637 -0.000083
10.453125 -0.000094
10.453613 -0.000083
10.454102 -0.000056
10.454590 -0.000030
10.455078 -0.000135
10.455566 -0.000127
10.456055 -0.000008
10.456543 -0.000008
10.457031 -0.000045
10.457520 -0.000105
10.458008 -0.000068
10.458496 0.000100
10.458984 0.000078
10.459473 -0.000079
10.459961 -0.000034
10.460449 -0.000000
10.460938 -0.000068
10.461426 -0.000079
10.461914 -0.000094
10.462402 -0.000008
10.462891 0.000007
10.463379 0.000018
10.463867 0.000082
10.464355 0.000018
10.464844 0.000033
10.465332 -0.000038
10.465820 -0.000116
10.466309 -0.000049
10.466797 -0.000019
10.467285 -0.000068
10.467773 -0.000094
10.468262 0.000052
10.468750 -0.000060
10.469238 -0.000213
10.469727 -0.000105
10.470215 -0.000225
10.470703 -0.000172
10.471191 0.000142
10.471680 0.000086
10.472168 -0.000120
10.472656 -0.000060
10.473145 0.000059
10.473633 0.000089
10.474121 0.000059
10.474609 -0.000015
10.475098 0.000022
10.475586 -0.000030
10.476074 -0.000165
10.476563 -0.000053
10.477051 -0.000015
10.477539 -0.000098
10.478027 -0.000127
10.478516 -0.000086
10.479004 0.000018
10.479492 -0.000124
10.479980 -0.000027
10.480469 0.000119
10.480957 -0.000191
10.481445 -0.000098
10.481934 -0.000004
10.482422 -0.000012
10.482910 -0.000056
10.483398 -0.000150
10.483887 0.000149
10.484375 0.000029
10.484863 0.000007
10.485352 0.000063
10.485840 -0.000195
10.486328 -0.000172
10.486816 -0.000049
10.487305 0.000029
10.487793 -0.000105
10.488281 -0.000068
10.488770 -0.000000
10.489258 -0.000053
10.489746 -0.000053
10.490234 -0.000146
10.490723 0.000015
10.491211 0.000022
10.491699 -0.000045
10.492188 -0.000000
10.492676 -0.000083
10.493164 -0.000068
10.493652 -0.000139
10.494141 -0.000012
10.494629 0.000015
10.495117 -0.000172
10.495605 0.000041
10.496094 0.000074
10.496582 -0.000038
10.497070 -0.000030
10.497559 -0.000000
10.498047 0.000018
10.498535 -0.000071
10.499023 -0.000019
10.499512 -0.000023
10.500000 -0.000109
10.500488 -0.000038
10.500977 0.000048
10.501465 -0.000015
10.501953 -0.000135
10.502441 -0.000083
10.502930 -0.000019
10.503418 -0.000012
10.503906 -0.000116
10.504395 -0.000113
10.504883 0.000104
10.505371 0.000112
10.505859 0.000037
10.506348 -0.000060
10.506836 -0.000042
10.507324 0.000003
10.507813 -0.000071
10.508301 0.000007
10.508789 -0.000023
10.509277 -0.000015
10.509766 0.000086
10.510254 0.000097
10.510742 0.000052
10.511230 -0.000075
10.511719 -0.000015
10.512207 -0.000060
10.512695 -0.000183
10.513184 -0.000019
10.513672 0.000052
10.514160 -0.000004
10.514648 0.000048
10.515137 0.000011
10.515625 -0.000023
10.516113 0.000097
10.516602 0.000007
10.517090 -0.000124
10.517578 -0.000038
10.518066 -0.000105
10.518555 -0.000109
10.519043 -0.000105
10.519531 -0.000217
10.520020 0.000007
10.520508 0.000022
10.520996 -0.000042
10.521484 0.000086
10.521973 0.000007
10.522461 0.000104
10.522949 0.000100
10.523438 -0.000090
10.523926 0.000022
10.524414 0.000082
10.524902 -0.000064
10.525391 0.000011
10.525879 0.000048
10.526367 -0.000075
10.526855 -0.000015
10.527344 0.000018
10.527832 0.000044
10.528320 0.000086
10.528809 -0.000012
10.529297 0.000018
10.529785 0.000086
10.530273 -0.000086
10.530762 -0.000012
10.531250 0.000138
10.531738 -0.000124
10.532227 -0.000064
10.532715 0.000037
10.533203 -0.000060
10.533691 0.000048
10.534180 -0.000027
10.534668 -0.000045
10.535156 0.000119
10.535645 0.000209
10.536133 0.000022
10.536621 -0.000004
10.537109 0.000127
10.537598 -0.000142
10.538086 -0.000101
10.538574 -0.000004
10.539063 -0.000083
10.539551 -0.000038
10.540039 -0.000000
10.540527 0.000007
10.541016 -0.000079
10.541504 0.000082
10.541992 0.000130
10.542480 -0.000015
10.542969 0.000018
10.543457 -0.000038
10.543945 -0.000012
10.544434 0.000071
10.544922 -0.000015
10.545410 0.000033
10.545898 0.000033
10.546387 -0.000012
10.546875 -0.000064
10.547363 -0.000161
10.547852 -0.000019
10.548340 -0.000086
10.548828 -0.000098
10.549316 0.000026
10.549805 -0.000027
10.550293 0.000003
10.550781 -0.000027
10.551270 0.000119
10.551758 0.000130
10.552246 -0.000120
10.552734 -0.000075
10.553223 0.000108
10.553711 0.000082
10.554199 -0.000094
10.554688 -0.000127
10.555176 -0.000109
10.555664 0.000018
10.556152 0.000003
10.556641 -0.000221
10.557129 -0.000169
10.557617 -0.000071
10.558105 0.000007
10.558594 0.000029
10.559082 -0.000086
10.559570 -0.000023
10.560059 0.000100
10.560547 0.000011
10.561035 -0.000049
10.561523 0.000063
10.562012 -0.000098
10.562500 -0.000187
10.562988 0.000044
10.563477 0.000011
10.563965 -0.000150
10.564453 -0.000079
10.564941 0.000044
10.565430 -0.000008
10.565918 -0.000038
10.566406 -0.000004
10.566895 -0.000053
10.567383 -0.000038
10.567871 -0.000098
10.568359 -0.000131
10.568848 0.000011
10.569336 0.000063
10.569824 0.000082
10.570313 -0.000015
10.570801 -0.000068
10.571289 0.000074
10.571777 0.000059
10.572266 -0.000027
10.572754 -0.000071
10.573242 -0.000042
10.573730 0.000078
10.574219 0.000089
10.574707 -0.000023
10.575195 -0.000090
10.575684 -0.000042
10.576172 -0.000098
10.576660 -0.000113
10.577148 0.000093
10.577637 0.000052
10.578125 -0.000113
10.578613 -0.000075
10.579102 0.000138
10.579590 0.000074
10.580078 -0.000154
10.580566 0.000153
10.581055 0.000078
10.581543 -0.000049
10.582031 0.000149
10.582520 -0.000038
10.583008 -0.000030
10.583496 -0.000124
10.583984 -0.000150
10.584473 0.000078
10.584961 0.000015
10.585449 0.000037
10.585938 0.000115
10.586426 0.000067
10.586914 0.000015
10.587402 0.000067
10.587891 -0.000101
10.588379 -0.000098
10.588867 0.000201
10.589355 0.000015
10.589844 -0.000000
10.590332 0.000115
10.590820 -0.000169
10.591309 -0.000090
10.591797 0.000059
10.592285 -0.000034
10.592773 0.000119
10.593262 0.000015
10.593750 -0.000165
10.594238 0.000029
10.594727 0.000018
10.595215 -0.000008
10.595703 0.000015
10.596191 -0.000030
10.596680 -0.000008
10.597168 0.000052
10.597656 0.000022
10.598145 -0.000019
10.598633 0.000097
10.599121 -0.000023
10.599609 0.000011
10.600098 0.000056
10.600586 -0.000146
10.601074 -0.000030
10.601563 -0.000030
10.602051 -0.000139
10.602539 -0.000079
10.603027 -0.000030
10.603516 -0.000105
10.604004 -0.000127
10.604492 -0.000000
10.604980 -0.000045
10.605469 -0.000101
10.605957 -0.000101
10.606445 -0.000150
10.606934 -0.000056
10.607422 0.000059
10.607910 -0.000034
10.608398 -0.000127
10.608887 0.000003
10.609375 0.000134
10.609863 0.000138
10.610352 0.000044
10.610840 -0.000150
10.611328 -0.000075
10.611816 0.000108
10.612305 0.000011
10.612793 -0.000094
10.613281 -0.000030
10.613770 0.000071
10.614258 0.000041
10.614746 0.000093
10.615234 0.000115
10.615723 -0.000049
10.616211 -0.000004
10.616699 0.000041
10.617188 -0.000064
10.617676 0.000003
10.618164 0.000037
10.618652 -0.000038
10.619141 -0.000012
10.619629 0.000052
10.620117 -0.000038
10.620605 -0.000187
10.621094 -0.000056
10.621582 0.000071
10.622070 0.000007
10.622559 -0.000079
10.623047 -0.000142
10.623535 -0.000068
10.624023 -0.000090
10.624512 -0.000191
10.625000 -0.000090
10.625488 0.000011
10.625977 -0.000030
10.626465 0.000015
10.626953 -0.000008
10.627441 -0.000124
10.627930 0.000015
10.628418 0.000100
10.628906 -0.000008
10.629395 -0.000049
10.629883 -0.000094
10.630371 -0.000139
10.630859 -0.000034
10.631348 0.000048
10.631836 -0.000034
10.632324 -0.000023
10.632813 -0.000019
10.633301 -0.000269
10.633789 -0.000154
10.634277 0.000071
10.634766 -0.000157
10.635254 -0.000139
10.635742 0.000097
10.636230 0.000123
10.636719 0.000089
10.637207 0.000041
10.637695 -0.000120
10.638184 -0.000038
10.638672 0.000123
10.639160 0.000015
10.639648 0.000011
10.640137 -0.000045
10.640625 -0.000142
10.641113 -0.000127
10.641602 -0.000023
10.642090 0.000082
10.642578 0.000007
10.643066 0.000056
10.643555 0.000127
10.644043 -0.000012
10.644531 -0.000064
10.645020 -0.000042
10.645508 -0.000135
10.645996 -0.000131
10.646484 -0.000030
10.646973 0.000037
10.647461 0.000007
10.647949 -0.000109
10.648438 -0.000019
10.648926 0.000100
10.649414 0.000033
10.649902 -0.000030
10.650391 -0.000000
10.650879 0.000026
10.651367 -0.000000
10.651855 -0.000008
10.652344 0.000067
10.652832 0.000037
10.653320 -0.000116
10.653809 -0.000027
10.654297 0.000003
10.654785 -0.000105
10.655273 -0.000049
10.655762 -0.000045
10.656250 0.000044
10.656738 0.000145
10.657227 0.000067
10.657715 -0.000094
10.658203 -0.000004
10.658691 0.000130
10.659180 0.000018
10.659668 0.000026
10.660156 -0.000075
10.660645 -0.000139
10.661133 -0.000027
10.661621 0.000074
10.662109 0.000037
10.662598 -0.000060
10.663086 -0.000019
10.663574 -0.000034
10.664063 0.000037
10.664551 -0.000083
10.665039 -0.000213
10.665527 -0.000090
10.666016 -0.000023
10.666504 0.000059
10.666992 -0.000045
10.667480 -0.000038
10.667969 0.000041
10.668457 0.000052
10.668945 0.000037
10.669434 -0.000120
10.669922 -0.000034
10.670410 0.000018
10.670898 -0.000015
10.671387 -0.000030
10.671875 0.000011
10.672363 0.000074
10.672852 0.000026
10.673340 0.000041
10.673828 0.000011
10.674316 -0.000056
10.674805 -0.000083
10.675293 0.000071
10.675781 0.000123
10.676270 -0.000023
10.676758 0.000026
10.677246 0.000086
10.677734 -0.000015
10.678223 -0.000142
10.678711 -0.000015
10.679199 -0.000027
10.679688 -0.000068
10.680176 0.000033
10.680664 -0.000042
10.681152 0.000093
10.681641 0.000071
10.682129 -0.000071
10.682617 0.000015
10.683105 0.000015
10.683594 -0.000034
10.684082 -0.000019
10.684570 -0.000075
10.685059 -0.000113
10.685547 -0.000012
10.686035 0.000048
10.686523 -0.000098
10.687012 -0.000213
10.687500 0.000037
10.687988 0.000153
10.688477 0.000071
10.688965 -0.000056
10.689453 -0.000127
10.689941 0.000003
10.690430 0.000037
10.690918 0.000018
10.691406 -0.000027
10.691895 0.000015
10.692383 0.000063
10.692871 0.000052
10.693359 -0.000098
10.693848 -0.000060
10.694336 -0.000012
10.694824 -0.000086
10.695313 0.000037
10.695801 -0.000113
10.696289 -0.000008
10.696777 -0.000004
10.697266 -0.000075
10.697754 0.000074
10.698242 -0.000090
10.698730 0.000015
10.699219 -0.000027
10.699707 -0.000064
10.700195 0.000048
10.700684 -0.000042
10.701172 0.000041
10.701660 0.000097
10.702148 -0.000127
10.702637 -0.000154
10.703125 0.000011
10.703613 -0.000150
10.704102 -0.000034
10.704590 0.000003
10.705078 -0.000086
10.705566 0.000056
10.706055 0.000015
10.706543 0.000071
10.707031 -0.000139
10.707520 -0.000008
10.708008 0.000257
10.708496 -0.000142
10.708984 -0.000042
10.709473 -0.000053
10.709961 -0.000146
10.710449 -0.000004
10.710938 -0.000034
10.711426 0.000168
10.711914 0.000015
10.712402 0.000063
10.712891 0.000123
10.713379 -0.000142
10.713867 0.000067
10.714355 -0.000000
10.714844 0.000003
10.715332 0.000074
10.715820 -0.000165
10.716309 0.000074
10.716797 0.000138
10.717285 0.000015
10.717773 0.000037
10.718262 -0.000053
10.718750 0.000074
10.719238 0.000089
10.719727 -0.000019
10.720215 -0.000064
10.720703 -0.000101
10.721191 -0.000083
10.721680 -0.000090
10.722168 -0.000101
10.722656 0.000011
10.723145 0.000149
10.723633 0.000003
10.724121 -0.000075
10.724609 -0.000090
10.725098 -0.000105
10.725586 0.000041
10.726074 0.000056
10.726563 -0.000004
10.727051 -0.000068
10.727539 -0.000004
10.728027 -0.000012
10.728516 -0.000060
10.729004 -0.000000
10.729492 -0.000008
10.729980 0.000029
10.730469 -0.000142
10.730957 -0.000049
10.731445 0.000078
10.731934 -0.000079
10.732422 0.000052
10.732910 -0.000034
10.733398 -0.000030
10.733887 0.000018
10.734375 -0.000015
10.734863 0.000100
10.735352 -0.000068
10.735840 0.000059
10.736328 0.000123
10.736816 0.000007
10.737305 0.000104
10.737793 0.000037
10.738281 -0.000004
10.738770 -0.000053
10.739258 0.000015
10.739746 0.000093
10.740234 -0.000105
10.740723 -0.000217
10.741211 -0.000004
10.741699 0.000104
10.742188 -0.000169
10.742676 -0.000165
10.743164 -0.000176
10.743652 -0.000154
10.744141 0.000171
10.744629 0.000026
10.745117 -0.000101
10.745605 -0.000068
10.746094 0.000056
10.746582 0.000164
10.747070 0.000015
10.747559 0.000104
10.748047 0.000037
10.748535 -0.000161
10.749023 0.000007
10.749512 0.000093
10.750000 -0.000068
10.750488 0.000033
10.750977 0.000112
10.751465 0.000015
10.751953 0.000082
10.752441 -0.000105
10.752930 -0.000172
10.753418 -0.000034
10.753906 0.000071
10.754395 0.000138
10.754883 -0.000191
10.755371 -0.000202
10.755859 0.000059
10.756348 0.000007
10.756836 -0.000098
10.757324 -0.000101
10.757813 0.000157
10.758301 0.000115
10.758789 -0.000169
10.759277 -0.000008
10.759766 -0.000000
10.760254 -0.000049
10.760742 0.000086
10.761230 -0.000056
10.761719 -0.000042
10.762207 -0.000083
10.762695 -0.000210
10.763184 -0.000004
10.763672 -0.000086
10.764160 -0.000131
10.764648 -0.000015
10.765137 -0.000127
10.765625 -0.000116
10.766113 -0.000038
10.766602 0.000074
10.767090 0.000078
10.767578 0.000018
10.768066 0.000097
10.768555 -0.000008
10.769043 -0.000068
10.769531 0.000078
10.770020 0.000104
10.770508 -0.000049
10.770996 -0.000049
10.771484 -0.000027
10.771973 -0.000135
10.772461 -0.000015
10.772949 0.000015
10.773438 0.000074
10.773926 0.000037
10.774414 -0.000131
10.774902 0.000100
10.775391 0.000097
10.775879 0.000007
10.776367 0.000041
10.776855 -0.000019
10.777344 -0.000000
10.777832 0.000059
10.778320 0.000123
10.778809 -0.000042
10.779297 -0.000071
10.779785 0.000067
10.780273 -0.000075
10.780762 -0.000042
10.781250 0.000033
10.781738 -0.000015
10.782227 0.000153
10.782715 -0.000004
10.783203 -0.000120
10.783691 0.000067
10.784180 0.000026
10.784668 0.000048
10.785156 0.000071
10.785645 -0.000049
10.786133 -0.000053
10.786621 0.000026
10.787109 -0.000068
10.787598 -0.000071
10.788086 0.000100
10.788574 0.000022
10.789063 0.000022
10.789551 0.000130
10.790039 -0.000042
10.790527 -0.000000
10.791016 0.000007
10.791504 -0.000086
10.791992 0.000074
10.792480 -0.000064
10.792969 -0.000154
10.793457 -0.000015
10.793945 -0.000064
10.794434 -0.000142
10.794922 -0.000042
10.795410 0.000063
10.795898 -0.000075
10.796387 -0.000105
10.796875 -0.000008
10.797363 -0.000113
10.797852 -0.000064
10.798340 0.000093
10.798828 0.000015
10.799316 -0.000064
10.799805 -0.000120
10.800293 0.000018
10.800781 0.000089
10.801270 -0.000060
10.801758 -0.000113
10.802246 -0.000142
10.802734 -0.000045
10.803223 -0.000150
10.803711 -0.000165
10.804199 0.000026
10.804688 0.000015
10.805176 0.000078
10.805664 0.000033
10.806152 0.000018
10.806641 0.000015
10.807129 -0.000038
10.807617 -0.000042
10.808105 -0.000060
10.808594 0.000041
10.809082 -0.000034
10.809570 0.000003
10.810059 0.000089
10.810547 -0.000008
10.811035 -0.000086
10.811523 -0.000191
10.812012 0.000015
10.812500 0.000082
10.812988 -0.000038
10.813477 0.000044
10.813965 -0.000060
10.814453 -0.000113
10.814941 0.000015
10.815430 -0.000056
10.815918 0.000003
10.816406 0.000074
10.816895 -0.000079
10.817383 -0.000023
10.817871 -0.000000
10.818359 0.000018
10.818848 0.000022
10.819336 -0.000142
10.819824 -0.000056
10.820313 -0.000038
10.820801 -0.000023
10.821289 0.000037
10.821777 -0.000109
10.822266 -0.000060
10.822754 -0.000038
10.823242 0.000044
10.823730 0.000089
10.824219 -0.000083
10.824707 0.000048
10.825195 -0.000015
10.825684 -0.000083
10.826172 0.000138
10.826660 -0.000000
10.827148 -0.000056
10.827637 -0.000098
10.828125 -0.000105
10.828613 0.000071
10.829102 -0.000098
10.829590 -0.000060
10.830078 0.000067
10.830566 -0.000056
10.831055 -0.000053
10.831543 -0.000094
10.832031 -0.000124
10.832520 -0.000023
10.833008 0.000086
10.833496 -0.000038
10.833984 -0.000120
10.834473 0.000052
10.834961 -0.000109
10.835449 -0.000142
10.835938 0.000082
10.836426 -0.000038
10.836914 0.000104
10.837402 0.000164
10.837891 -0.000075
10.838379 0.000056
10.838867 0.000003
10.839355 -0.000042
10.839844 0.000071
10.840332 -0.000079
10.840820 0.000029
10.841309 0.000153
10.841797 0.000033
10.842285 -0.000023
10.842773 -0.000146
10.843262 -0.000083
10.843750 0.000138
10.844238 0.000127
10.844727 0.000127
10.845215 0.000127
10.845703 -0.000094
10.846191 -0.000146
10.846680 -0.000098
10.847168 -0.000083
10.847656 -0.000045
10.848145 -0.000086
10.848633 -0.000116
10.849121 -0.000101
10.849609 0.000044
10.850098 0.000145
10.850586 -0.000030
10.851074 -0.000198
10.851563 0.000033
10.852051 0.000112
10.852539 -0.000240
10.853027 -0.000135
10.853516 0.000097
10.854004 -0.000049
10.854492 0.000048
10.854980 0.000093
10.855469 -0.000124
10.855957 -0.000053
10.856445 0.000011
10.856934 -0.000101
10.857422 -0.000090
10.857910 0.000003
10.858398 -0.000008
10.858887 0.000052
10.859375 0.000157
10.859863 0.000063
10.860352 0.000059
10.860840 0.000015
10.861328 -0.000154
10.861816 -0.000131
10.862305 -0.000127
10.862793 -0.000169
10.863281 0.000007
10.863770 0.000130
10.864258 0.000015
10.864746 -0.000109
10.865234 -0.000079
10.865723 0.000003
10.866211 -0.000030
10.866699 -0.000098
10.867188 -0.000034
10.867676 -0.000045
10.868164 -0.000060
10.868652 0.000100
10.869141 -0.000000
10.869629 -0.000071
10.870117 0.000052
10.870605 0.000037
10.871094 0.000029
10.871582 -0.000056
10.872070 -0.000060
10.872559 0.000086
10.873047 0.000022
10.873535 -0.000027
10.874023 0.000029
10.874512 -0.000030
10.875000 -0.000008
10.875488 -0.000008
10.875977 -0.000109
10.876465 0.000007
10.876953 0.000093
10.877441 -0.000060
10.877930 -0.000064
10.878418 -0.000019
10.878906 -0.000045
10.879395 -0.000038
10.879883 -0.000068
10.880371 -0.000045
10.880859 -0.000109
10.881348 -0.000075
10.881836 -0.000053
10.882324 -0.000019
10.882813 -0.000000
10.883301 -0.000311
10.883789 -0.000198
10.884277 -0.000012
10.884766 -0.000086
10.885254 -0.000071
10.885742 -0.000030
10.886230 0.000041
10.886719 -0.000004
10.887207 -0.000042
10.887695 -0.000060
10.888184 -0.000056
10.888672 -0.000068
10.889160 -0.000083
10.889648 -0.000038
10.890137 -0.000071
10.890625 0.000048
10.891113 0.000115
10.891602 -0.000124
10.892090 -0.000124
10.892578 0.000007
10.893066 -0.000060
10.893555 -0.000172
10.894043 -0.000101
10.894531 -0.000000
10.895020 -0.000034
10.895508 0.000078
10.895996 0.000015
10.896484 0.000089
10.896973 0.000164
10.897461 -0.000098
10.897949 -0.000154
10.898438 -0.000034
10.898926 0.000134
10.899414 -0.000064
10.899902 -0.000027
10.900391 -0.000015
10.900879 -0.000243
10.901367 -0.000038
10.901855 -0.000139
10.902344 -0.000023
10.902832 0.000115
10.903320 -0.000124
10.903809 0.000022
10.904297 0.000067
10.904785 -0.000004
10.905273 0.000108
10.905762 -0.000000
10.906250 -0.000064
10.906738 0.000052
10.907227 -0.000056
10.907715 -0.000090
10.908203 -0.000045
10.908691 -0.000042
10.909180 0.000011
10.909668 -0.000034
10.910156 0.000015
10.910645 0.000157
10.911133 0.000044
10.911621 -0.000105
10.912109 0.000011
10.912598 -0.000045
10.913086 -0.000131
10.913574 -0.000101
10.914063 -0.000075
10.914551 -0.000000
10.915039 -0.000075
10.915527 0.000007
10.916016 -0.000004
10.916504 -0.000139
10.916992 -0.000045
10.917480 -0.000056
10.917969 -0.000012
10.918457 0.000022
10.918945 -0.000083
10.919434 -0.000105
10.919922 0.000044
10.920410 0.000078
10.920898 -0.000105
10.921387 0.000067
10.921875 0.000067
10.922363 -0.000105
10.922852 -0.000019
10.923340 -0.000086
10.923828 -0.000004
10.924316 -0.000012
10.924805 -0.000075
10.925293 -0.000139
10.925781 -0.000116
10.926270 0.000003
10.926758 -0.000098
10.927246 -0.000030
10.927734 -0.000120
10.928223 -0.000079
10.928711 0.000029
10.929199 -0.000034
10.929688 -0.000004
10.930176 -0.000064
10.930664 -0.000023
10.931152 -0.000075
10.931641 -0.000015
10.932129 0.000048
10.932617 -0.000079
10.933105 -0.000079
10.933594 -0.000071
10.934082 -0.000090
10.934570 -0.000019
10.935059 0.000078
10.935547 -0.000012
10.936035 -0.000045
10.936523 -0.000124
10.937012 -0.000116
10.937500 0.000029
10.937988 0.000003
10.938477 -0.000042
10.938965 -0.000113
10.939453 0.000015
10.939941 -0.000064
10.940430 -0.000060
10.940918 0.000104
10.941406 -0.000027
10.941895 -0.000015
10.942383 -0.000124
10.942871 -0.000019
10.943359 0.000104
10.943848 -0.000075
10.944336 -0.000094
10.944824 -0.000113
10.945313 0.000026
10.945801 0.000059
10.946289 -0.000038
10.946777 -0.000015
10.947266 -0.000019
10.947754 -0.000042
10.948242 -0.000124
10.948730 -0.000094
10.949219 0.000007
10.949707 -0.000116
10.950195 -0.000150
10.950684 -0.000000
10.951172 -0.000027
10.951660 0.000078
10.952148 0.000250
10.952637 0.000108
10.953125 -0.000023
10.953613 0.000041
10.954102 0.000015
10.954590 -0.000060
10.955078 0.000037
10.955566 0.000018
10.956055 -0.000075
10.956543 -0.000161
10.957031 -0.000135
10.957520 0.000007
10.958008 -0.000004
10.958496 0.000011
10.958984 0.000041
10.959473 0.000007
10.959961 -0.000019
10.960449 0.000048
10.960938 0.000037
10.961426 0.000018
10.961914 0.000112
10.962402 0.000063
10.962891 -0.000083
10.963379 -0.000109
10.963867 0.000078
10.964355 0.000037
10.964844 0.000033
10.965332 0.000048
10.965820 -0.000116
10.966309 -0.000023
10.966797 -0.000068
10.967285 -0.000090
10.967773 -0.000094
10.968262 -0.000101
10.968750 0.000003
10.969238 -0.000090
10.969727 -0.000027
10.970215 0.000015
10.970703 0.000033
10.971191 0.000048
10.971680 -0.000008
10.972168 -0.000019
10.972656 -0.000217
10.973145 -0.000019
10.973633 -0.000015
10.974121 -0.000311
10.974609 -0.000004
10.975098 -0.000000
10.975586 -0.000101
10.976074 -0.000038
10.976563 -0.000075
10.977051 0.000059
10.977539 0.000022
10.978027 -0.000004
10.978516 -0.000004
10.979004 -0.000068
10.979492 -0.000023
10.979980 -0.000023
10.980469 -0.000012
10.980957 0.000003
10.981445 0.000078
10.981934 0.000041
10.982422 -0.000030
10.982910 -0.000000
10.983398 -0.000083
10.983887 -0.000034
10.984375 -0.000030
10.984863 -0.000019
10.985352 0.000048
10.985840 0.000041
10.986328 0.000104
10.986816 -0.000004
10.987305 -0.000000
10.987793 -0.000000
10.988281 -0.000060
10.988770 0.000041
10.989258 -0.000012
10.989746 0.000011
10.990234 0.000115
10.990723 0.000056
10.991211 -0.000042
10.991699 0.000003
10.992188 -0.000004
10.992676 -0.000068
10.993164 -0.000068
10.993652 -0.000116
10.994141 -0.000019
10.994629 0.000029
10.995117 0.000007
10.995605 -0.000023
10.996094 -0.000086
10.996582 0.000033
10.997070 -0.000056
10.997559 -0.000169
10.998047 0.000022
10.998535 -0.000045
10.999023 -0.000101
10.999512 0.000097
11.000000 0.000044
11.000488 -0.000139
11.000977 -0.000116
11.001465 0.000018
11.001953 -0.000000
11.002441 -0.000064
11.002930 -0.000034
11.003418 0.000086
11.003906 0.000037
11.004395 -0.000161
11.004883 -0.000004
11.005371 0.000026
11.005859 -0.000060
11.006348 0.000067
11.006836 -0.000000
11.007324 -0.000068
11.007813 0.000003
11.008301 -0.000015
11.008789 -0.000030
11.009277 -0.000060
11.009766 0.000003
11.010254 0.000153
11.010742 -0.000015
11.011230 -0.000034
11.011719 -0.000019
11.012207 -0.000135
11.012695 0.000052
11.013184 -0.000038
11.013672 -0.000079
11.014160 0.000104
11.014648 -0.000019
11.015137 -0.000060
11.015625 0.000052
11.016113 -0.000019
11.016602 -0.000075
11.017090 0.000041
11.017578 0.000015
11.018066 0.000011
11.018555 0.000067
11.019043 0.000018
11.019531 -0.000027
11.020020 -0.000150
11.020508 0.000003
11.020996 0.000093
11.021484 -0.000094
11.021973 0.000011
11.022461 -0.000049
11.022949 -0.000079
11.023438 0.000093
11.023926 -0.000023
11.024414 -0.000000
11.024902 -0.000060
11.025391 -0.000176
11.025879 -0.000038
11.026367 -0.000027
11.026855 -0.000060
11.027344 -0.000161
11.027832 -0.000008
11.028320 0.000138
11.028809 -0.000034
11.029297 -0.000045
11.029785 -0.000124
11.030273 -0.000042
11.030762 0.000194
11.031250 0.000082
11.031738 0.000022
11.032227 0.000041
11.032715 -0.000060
11.033203 -0.000004
11.033691 0.000067
11.034180 -0.000109
11.034668 -0.000075
11.035156 0.000160
11.035645 0.000026
11.036133 -0.000183
11.036621 -0.000008
11.037109 0.000041
11.037598 -0.000139
11.038086 -0.000068
11.038574 0.000015
11.039063 -0.000098
11.039551 -0.000098
11.040039 0.000067
11.040527 -0.000086
11.041016 0.000011
11.041504 0.000186
11.041992 -0.000083
11.042480 0.000082
11.042969 0.000168
11.043457 -0.000060
11.043945 -0.000086
11.044434 0.000100
11.044922 0.000063
11.045410 -0.000202
11.045898 -0.000060
11.046387 -0.000027
11.046875 -0.000015
11.047363 -0.000064
11.047852 -0.000068
11.048340 0.000100
11.048828 -0.000195
11.049316 -0.000049
11.049805 0.000089
11.050293 -0.000079
11.050781 0.000022
11.051270 -0.000071
11.051758 0.000041
11.052246 -0.000030
11.052734 -0.000124
11.053223 0.000067
11.053711 -0.000105
11.054199 -0.000019
11.054688 0.000089
11.055176 -0.000034
11.055664 0.000093
11.056152 -0.000038
11.056641 -0.000139
11.057129 0.000011
11.057617 -0.000071
